Date,Close
9/28/2022 23:58:00,408.6656693
9/29/2022 23:58:00,409.3686232
9/30/2022 23:58:00,410.7358161
10/1/2022 23:58:00,410.7358161
10/3/2022 23:58:00,412.7202178
10/4/2022 23:58:00,407.5099842
10/5/2022 23:58:00,406.9130439
10/6/2022 23:58:00,408.2260676
10/7/2022 23:58:00,410.6906135
10/8/2022 23:58:00,408.1036103
10/9/2022 23:58:00,407.0596622
10/10/2022 23:58:00,412.0641892
10/11/2022 23:58:00,412.0349044
10/12/2022 23:58:00,411.2697899
10/13/2022 23:58:00,412.4602539
10/14/2022 23:58:00,415.042248
10/15/2022 23:58:00,415.042248
10/17/2022 23:58:00,416.5946114
10/18/2022 23:58:00,415.7393437
10/19/2022 23:58:00,419.3623236
10/20/2022 23:58:00,418.3336378
10/21/2022 23:58:00,416.9180652
10/22/2022 23:58:00,421.5456987
10/23/2022 23:58:00,424.3646576
10/24/2022 23:58:00,420.616042
10/25/2022 23:58:00,417.5326323
10/26/2022 23:58:00,416.5953755
10/27/2022 23:58:00,418.7728815
10/28/2022 23:58:00,417.48498
10/29/2022 23:58:00,417.48498
10/31/2022 23:58:00,420.0744009
11/1/2022 23:58:00,421.4850201
11/2/2022 23:58:00,421.9056547
11/3/2022 23:58:00,424.5020406
11/4/2022 23:58:00,421.183289
11/5/2022 23:58:00,429.309015
11/6/2022 23:58:00,426.264382
11/7/2022 23:58:00,423.1080645
11/8/2022 23:58:00,420.257398
11/9/2022 23:58:00,422.3792082
11/10/2022 23:58:00,416.456015
11/11/2022 23:58:00,415.8065377
11/12/2022 23:58:00,419.0186665
11/13/2022 23:58:00,419.0186665
11/14/2022 23:58:00,416.9968514
11/15/2022 23:58:00,417.7258296
11/16/2022 23:58:00,421.2203182
11/17/2022 23:58:00,422.5949436
11/18/2022 23:58:00,420.2334289
11/19/2022 23:58:00,420.2361176
11/21/2022 23:58:00,425.0911692
11/22/2022 23:58:00,420.9172617
11/23/2022 23:58:00,419.5622928
11/24/2022 23:58:00,419.1092588
11/25/2022 23:58:00,421.3076799
11/26/2022 23:58:00,421.3049922
11/28/2022 23:58:00,422.6876709
11/29/2022 23:58:00,424.1761015
11/30/2022 23:58:00,420.2453539
12/1/2022 23:58:00,414.7230331
12/2/2022 23:58:00,414.5708064
12/3/2022 23:58:00,414.8598979
12/4/2022 23:58:00,416.447806
12/5/2022 23:58:00,417.1454664
12/6/2022 23:58:00,419.7482965
12/7/2022 23:58:00,419.1318947
12/8/2022 23:58:00,418.9447694
12/9/2022 23:58:00,420.8959468
12/10/2022 23:58:00,420.5095641
12/11/2022 23:58:00,420.5095641
12/12/2022 23:58:00,421.4844454
12/13/2022 23:58:00,420.0437852
12/14/2022 23:58:00,415.8272456
12/15/2022 23:58:00,421.734333
12/16/2022 23:58:00,421.507072
12/17/2022 23:58:00,420.249479
12/18/2022 23:58:00,420.249479
12/19/2022 23:58:00,418.2594949
12/20/2022 23:58:00,419.8173944
12/21/2022 23:58:00,416.9340585
12/22/2022 23:58:00,418.2858172
12/23/2022 23:58:00,418.3573679
12/24/2022 23:58:00,418.3681187
12/26/2022 23:58:00,419.5912296
12/27/2022 23:58:00,419.5140053
12/28/2022 23:58:00,423.9873852
12/29/2022 23:58:00,419.7595402
12/30/2022 23:58:00,418.609317
12/31/2022 23:58:00,418.7875383
1/2/2023 23:58:00,419.862751
1/3/2023 23:58:00,420.4519917
1/4/2023 23:58:00,420.031308
1/5/2023 23:58:00,421.5285052
1/6/2023 23:58:00,420.9461078
1/7/2023 23:58:00,420.9488058
1/9/2023 23:58:00,420.8112818
1/10/2023 23:58:00,419.1245451
1/11/2023 23:58:00,416.1000051
1/12/2023 23:58:00,409.7271425
1/13/2023 23:58:00,408.2271887
1/14/2023 23:58:00,409.6382866
1/15/2023 23:58:00,409.6382866
1/16/2023 23:58:00,407.3634626
1/17/2023 23:58:00,409.1157911
1/18/2023 23:58:00,407.9506809
1/19/2023 23:58:00,408.8996629
1/20/2023 23:58:00,406.7434277
1/21/2023 23:58:00,406.7461293
1/23/2023 23:58:00,403.0670102
1/24/2023 23:58:00,402.0838519
1/25/2023 23:58:00,403.412871
1/26/2023 23:58:00,403.1114431
1/27/2023 23:58:00,404.2738497
1/28/2023 23:58:00,404.1799911
1/29/2023 23:58:00,404.1799911
1/30/2023 23:58:00,405.2406247
1/31/2023 23:58:00,404.9335854
2/1/2023 23:58:00,399.2627371
2/2/2023 23:58:00,401.9770303
2/3/2023 23:58:00,405.2404781
2/4/2023 23:58:00,401.515723
2/5/2023 23:58:00,401.515723
2/6/2023 23:58:00,410.614472
2/7/2023 23:58:00,409.1331934
2/8/2023 23:58:00,408.4131167
2/9/2023 23:58:00,409.2036172
2/10/2023 23:58:00,410.0014823
2/11/2023 23:58:00,410.2017889
2/12/2023 23:58:00,410.2017889
2/13/2023 23:58:00,410.7074955
2/14/2023 23:58:00,410.0285055
2/15/2023 23:58:00,407.8045881
2/16/2023 23:58:00,406.9224739
2/17/2023 23:58:00,409.2754155
2/18/2023 23:58:00,413.0916938
2/19/2023 23:58:00,411.7220781
2/20/2023 23:58:00,407.3648225
2/21/2023 23:58:00,411.0177199
2/22/2023 23:58:00,410.3097897
2/23/2023 23:58:00,410.7793599
2/24/2023 23:58:00,411.818505
2/25/2023 23:58:00,412.2181963
2/26/2023 23:58:00,412.2181963
2/27/2023 23:58:00,410.6586652
2/28/2023 23:58:00,409.5778956
3/1/2023 23:58:00,409.6164504
3/2/2023 23:58:00,411.6508113
3/3/2023 23:58:00,409.7652862
3/4/2023 23:58:00,409.8217018
3/6/2023 23:58:00,412.5866887
3/7/2023 23:58:00,414.9352909
3/8/2023 23:58:00,415.215042
3/9/2023 23:58:00,416.0308226
3/10/2023 23:58:00,418.1502417
3/11/2023 23:58:00,418.0620704
3/12/2023 23:58:00,418.0620704
3/13/2023 23:58:00,413.7296468
3/14/2023 23:58:00,415.2811899
3/15/2023 23:58:00,417.5588725
3/16/2023 23:58:00,416.2659974
3/17/2023 23:58:00,414.4460681
3/18/2023 23:58:00,418.8283557
3/19/2023 23:58:00,418.8283557
3/20/2023 23:58:00,412.2143324
3/21/2023 23:58:00,411.0342028
3/22/2023 23:58:00,409.8450033
3/23/2023 23:58:00,406.8260399
3/24/2023 23:58:00,407.2251475
3/25/2023 23:58:00,407.1956112
3/27/2023 23:58:00,406.1696697
3/28/2023 23:58:00,405.3660619
3/29/2023 23:58:00,404.0830962
3/30/2023 23:58:00,405.5916688
3/31/2023 23:58:00,405.136086
4/1/2023 23:58:00,405.136086
4/3/2023 23:58:00,402.642357
4/4/2023 23:58:00,403.4393978
4/5/2023 23:58:00,401.827937
4/6/2023 23:58:00,402.6999134
4/7/2023 23:58:00,403.136897
4/8/2023 23:58:00,406.009134
4/9/2023 23:58:00,405.2506144
4/10/2023 23:58:00,403.2998598
4/11/2023 23:58:00,400.6284989
4/12/2023 23:58:00,398.4442659
4/13/2023 23:58:00,397.6797888
4/14/2023 23:58:00,397.0310458
4/15/2023 23:58:00,398.9730228
4/16/2023 23:58:00,396.5574581
4/17/2023 23:58:00,401.2338198
4/18/2023 23:58:00,401.982352
4/19/2023 23:58:00,403.2053676
4/20/2023 23:58:00,401.7278545
4/21/2023 23:58:00,401.4651442
4/22/2023 23:58:00,401.4651442
4/24/2023 23:58:00,402.9172
4/25/2023 23:58:00,403.4897846
4/26/2023 23:58:00,398.6483297
4/27/2023 23:58:00,394.7526151
4/28/2023 23:58:00,394.3586694
4/29/2023 23:58:00,399.589334
4/30/2023 23:58:00,399.5048721
5/1/2023 23:58:00,395.2669355
5/2/2023 23:58:00,399.0273903
5/3/2023 23:58:00,394.660726
5/4/2023 23:58:00,395.207001
5/5/2023 23:58:00,394.2038673
5/6/2023 23:58:00,394.2038673
5/8/2023 23:58:00,396.4356025
5/9/2023 23:58:00,396.7740799
5/10/2023 23:58:00,396.5615085
5/11/2023 23:58:00,397.1206969
5/12/2023 23:58:00,398.6083744
5/13/2023 23:58:00,400.1887512
5/14/2023 23:58:00,397.4818949
5/15/2023 23:58:00,397.5088051
5/16/2023 23:58:00,400.03631
5/17/2023 23:58:00,399.8931137
5/18/2023 23:58:00,400.7439955
5/19/2023 23:58:00,401.1522324
5/20/2023 23:58:00,402.2635471
5/21/2023 23:58:00,401.9671509
5/22/2023 23:58:00,399.8580561
5/23/2023 23:58:00,400.4322646
5/24/2023 23:58:00,402.2280961
5/25/2023 23:58:00,402.3885102
5/26/2023 23:58:00,403.3525254
5/27/2023 23:58:00,403.3525254
5/28/2023 23:58:00,400.9476628
5/29/2023 23:58:00,404.0713952
5/30/2023 23:58:00,402.6051126
5/31/2023 23:58:00,402.8909907
6/1/2023 23:58:00,400.7404089
6/2/2023 23:58:00,399.6627917
6/3/2023 23:58:00,398.2092556
6/4/2023 23:58:00,401.1139384
6/5/2023 23:58:00,399.7330965
6/6/2023 23:58:00,399.365252
6/7/2023 23:58:00,400.3281363
6/8/2023 23:58:00,398.762008
6/9/2023 23:58:00,400.2761656
6/10/2023 23:58:00,400.1981651
6/11/2023 23:58:00,398.7840183
6/12/2023 23:58:00,399.5561596
6/13/2023 23:58:00,399.3902614
6/14/2023 23:58:00,400.60483
6/15/2023 23:58:00,400.138336
6/16/2023 23:58:00,402.2907135
6/17/2023 23:58:00,402.2907135
6/18/2023 23:58:00,401.9946192
6/19/2023 23:58:00,403.3959798
6/20/2023 23:58:00,403.6275272
6/21/2023 23:58:00,401.662311
6/22/2023 23:58:00,401.384099
6/23/2023 23:58:00,404.2784693
6/24/2023 23:58:00,406.7968847
6/25/2023 23:58:00,405.2959887
6/26/2023 23:58:00,404.2595992
6/27/2023 23:58:00,402.5640433
6/28/2023 23:58:00,402.5050137
6/29/2023 23:58:00,404.9603902
6/30/2023 23:58:00,404.0795308
7/1/2023 23:58:00,404.0795308
7/2/2023 23:58:00,405.3615591
7/3/2023 23:58:00,405.0502129
7/4/2023 23:58:00,403.2498041
7/5/2023 23:58:00,405.347105
7/6/2023 23:58:00,408.1527435
7/7/2023 23:58:00,407.3349119
7/8/2023 23:58:00,410.5568751
7/9/2023 23:58:00,409.7470235
7/10/2023 23:58:00,408.8790264
7/11/2023 23:58:00,406.6919562
7/12/2023 23:58:00,405.1309248
7/13/2023 23:58:00,402.1164994
7/14/2023 23:58:00,405.4023138
7/15/2023 23:58:00,406.1732582
7/16/2023 23:58:00,404.9544134
7/17/2023 23:58:00,404.8734459
7/18/2023 23:58:00,402.7201267
7/19/2023 23:58:00,404.8865452
7/20/2023 23:58:00,404.5725798
7/21/2023 23:58:00,406.1752791
7/22/2023 23:58:00,406.5403266
7/23/2023 23:58:00,405.9159653
7/24/2023 23:58:00,404.0262253
7/25/2023 23:58:00,403.9531321
7/26/2023 23:58:00,403.1936692
7/27/2023 23:58:00,405.653822
7/28/2023 23:58:00,406.2556371
7/29/2023 23:58:00,407.3056105
7/30/2023 23:58:00,407.1302164
7/31/2023 23:58:00,405.7386009
8/1/2023 23:58:00,406.5388001
8/2/2023 23:58:00,408.486536
8/3/2023 23:58:00,407.664887
8/4/2023 23:58:00,406.7635824
8/5/2023 23:58:00,409.9310477
8/6/2023 23:58:00,410.1418641
8/7/2023 23:58:00,409.6195532
8/8/2023 23:58:00,410.9003688
8/9/2023 23:58:00,408.7024195
8/10/2023 23:58:00,412.2133399
8/11/2023 23:58:00,411.9113099
8/12/2023 23:58:00,410.7874844
8/13/2023 23:58:00,410.1524992
8/14/2023 23:58:00,412.2342323
8/15/2023 23:58:00,411.5925656
8/16/2023 23:58:00,412.7778617
8/17/2023 23:58:00,412.9536783
8/18/2023 23:58:00,411.6499678
8/19/2023 23:58:00,412.654413
8/20/2023 23:58:00,411.6843491
8/21/2023 23:58:00,411.9976793
8/22/2023 23:58:00,411.5540047
8/23/2023 23:58:00,410.9977375
8/24/2023 23:58:00,409.54462
8/25/2023 23:58:00,411.0662709
8/26/2023 23:58:00,410.7086145
8/27/2023 23:58:00,410.628036
8/28/2023 23:58:00,409.9535763
8/29/2023 23:58:00,408.4735619
8/30/2023 23:58:00,408.690348
8/31/2023 23:58:00,409.3111923
9/1/2023 23:58:00,408.3143352
9/2/2023 23:58:00,406.494106
9/3/2023 23:58:00,407.5401784
9/4/2023 23:58:00,408.8802766
9/5/2023 23:58:00,410.4551307
9/6/2023 23:58:00,412.2506966
9/7/2023 23:58:00,412.414899
9/8/2023 23:58:00,413.3580727
9/9/2023 23:58:00,413.3580727
9/10/2023 23:58:00,412.1539201
9/11/2023 23:58:00,412.8962064
9/12/2023 23:58:00,414.419327
9/13/2023 23:58:00,412.478918
9/14/2023 23:58:00,413.7239984
9/15/2023 23:58:00,412.7299584
9/16/2023 23:58:00,413.4271488
9/17/2023 23:58:00,413.0503271
9/18/2023 23:58:00,413.2754811
9/19/2023 23:58:00,413.379515
9/20/2023 23:58:00,412.597228
9/21/2023 23:58:00,413.5848936
9/22/2023 23:58:00,412.4084788
9/23/2023 23:58:00,413.8178463
9/24/2023 23:58:00,414.4137953
9/25/2023 23:58:00,414.1165938
9/26/2023 23:58:00,416.2804874
9/27/2023 23:58:00,418.0027396
9/28/2023 23:58:00,415.6687776
9/29/2023 23:58:00,415.715166
9/30/2023 23:58:00,415.2700638
10/1/2023 23:58:00,414.2189644
10/2/2023 23:58:00,418.9439473
10/3/2023 23:58:00,422.7886527
10/4/2023 23:58:00,422.5290405
10/5/2023 23:58:00,424.7766453
10/6/2023 23:58:00,425.2630144
10/7/2023 23:58:00,425.2630144
10/8/2023 23:58:00,424.3546349
10/9/2023 23:58:00,426.2377374
10/10/2023 23:58:00,427.3611797
10/11/2023 23:58:00,426.7493217
10/12/2023 23:58:00,428.4956915
10/13/2023 23:58:00,428.2628486
10/14/2023 23:58:00,428.0815598
10/15/2023 23:58:00,427.536094
10/16/2023 23:58:00,427.5175987
10/17/2023 23:58:00,427.9382131
10/18/2023 23:58:00,428.360848
10/19/2023 23:58:00,429.9788854
10/20/2023 23:58:00,430.9993389
10/21/2023 23:58:00,431.7136948
10/22/2023 23:58:00,431.8225485
10/23/2023 23:58:00,430.9659245
10/24/2023 23:58:00,430.6165805
10/25/2023 23:58:00,431.2970451
10/26/2023 23:58:00,432.9238632
10/27/2023 23:58:00,432.9996644
10/28/2023 23:58:00,434.356551
10/29/2023 23:58:00,434.356551
10/30/2023 23:58:00,432.2010007
10/31/2023 23:58:00,431.2127923
11/1/2023 23:58:00,434.350794
11/2/2023 23:58:00,434.2915806
11/3/2023 23:58:00,431.1193099
11/4/2023 23:58:00,431.1193099
11/5/2023 23:58:00,431.1193099
11/6/2023 23:58:00,428.5250136
11/7/2023 23:58:00,431.1876755
11/8/2023 23:58:00,429.7516953
11/9/2023 23:58:00,432.553534
11/10/2023 23:58:00,431.0685838
11/11/2023 23:58:00,432.5418449
11/12/2023 23:58:00,432.5418449
11/13/2023 23:58:00,428.8700247
11/14/2023 23:58:00,417.5777746
11/15/2023 23:58:00,424.2227676
11/16/2023 23:58:00,423.8012902
11/17/2023 23:58:00,422.9867153
11/18/2023 23:58:00,425.1965292
11/19/2023 23:58:00,425.1965292
11/20/2023 23:58:00,423.8869908
11/21/2023 23:58:00,426.2372309
11/22/2023 23:58:00,429.93264
11/23/2023 23:58:00,426.8354967
11/24/2023 23:58:00,424.992317
11/25/2023 23:58:00,426.1208529
11/26/2023 23:58:00,426.1208529
11/27/2023 23:58:00,423.3100624
11/28/2023 23:58:00,416.6784285
11/29/2023 23:58:00,420.3852333
11/30/2023 23:58:00,424.5094178
12/1/2023 23:58:00,418.9575634
12/2/2023 23:58:00,420.0305047
12/3/2023 23:58:00,419.8608477
12/4/2023 23:58:00,421.023692
12/5/2023 23:58:00,418.1310166
12/6/2023 23:58:00,418.1544288
12/7/2023 23:58:00,419.05738
12/8/2023 23:58:00,420.3682947
12/9/2023 23:58:00,420.0679828
12/10/2023 23:58:00,419.7269032
12/11/2023 23:58:00,420.6348586
12/12/2023 23:58:00,417.5697657
12/13/2023 23:58:00,409.3732077
12/14/2023 23:58:00,414.9824646
12/15/2023 23:58:00,409.1844381
12/16/2023 23:58:00,407.3324684
12/18/2023 23:58:00,412.3082466
12/19/2023 23:58:00,411.1173731
12/20/2023 23:58:00,409.4846389
12/21/2023 23:58:00,407.6649448
12/22/2023 23:58:00,407.6587069
12/23/2023 23:58:00,408.1399362
12/24/2023 23:58:00,407.6291213
12/25/2023 23:58:00,408.698241
12/26/2023 23:58:00,407.11209
12/27/2023 23:58:00,403.9258824
12/28/2023 23:58:00,400.323174
12/29/2023 23:58:00,401.6904295
12/30/2023 23:58:00,400.9578863
12/31/2023 23:58:00,400.9578863
1/1/2024 23:58:00,400.5925487
1/2/2024 23:58:00,403.3444388
1/3/2024 23:58:00,405.506406
1/4/2024 23:58:00,404.9371459
1/5/2024 23:58:00,403.4772208
1/6/2024 23:58:00,405.0740345
1/7/2024 23:58:00,404.5750399
1/8/2024 23:58:00,402.43518
1/9/2024 23:58:00,404.3740644
1/10/2024 23:58:00,404.3309146
1/11/2024 23:58:00,407.6237026
1/12/2024 23:58:00,406.8807088
1/13/2024 23:58:00,407.2186786
1/14/2024 23:58:00,407.2186786
1/15/2024 23:58:00,407.1814538
1/16/2024 23:58:00,408.4559375
1/17/2024 23:58:00,409.6101895
1/18/2024 23:58:00,411.4768491
1/19/2024 23:58:00,412.5297545
1/20/2024 23:58:00,413.849131
1/21/2024 23:58:00,413.1023112
1/22/2024 23:58:00,415.4523518
1/23/2024 23:58:00,416.4251847
1/24/2024 23:58:00,416.4476073
1/25/2024 23:58:00,416.9665094
1/26/2024 23:58:00,413.6587287
1/27/2024 23:58:00,413.3429037
1/28/2024 23:58:00,413.3429037
1/29/2024 23:58:00,414.8512468
1/30/2024 23:58:00,414.3336774
1/31/2024 23:58:00,417.7323213
2/1/2024 23:58:00,415.1987955
2/2/2024 23:58:00,416.0784886
2/3/2024 23:58:00,413.250738
2/4/2024 23:58:00,412.3847984
2/5/2024 23:58:00,414.8022966
2/6/2024 23:58:00,414.8170646
2/7/2024 23:58:00,413.0613977
2/8/2024 23:58:00,413.8370519
2/9/2024 23:58:00,411.2451695
2/10/2024 23:58:00,411.5887934
2/11/2024 23:58:00,411.5887934
2/12/2024 23:58:00,407.4286964
2/13/2024 23:58:00,407.6256192
2/14/2024 23:58:00,404.4804509
2/15/2024 23:58:00,410.5730186
